,ticket_id,match_id,user_id,user_name,user_email,ticket_type,quantity,stadium,price,purchase_timestamp
5810,fedbcbff-3ea9-44ac-8666-eafad76d8682,M16,FIFAW26005810,James Davidson,toddgutierrez@yahoo.com,GA,7,Lumen Field,4137.0,2026-06-21 13:04:41
5811,47657054-665a-4574-bbd5-90536d976c1e,M49,FIFAW26005811,Chad Thomas,dparker@gmail.com,GA,4,GEHA Field at Arrowhead Stadium,3640.0,2026-08-20 14:49:09
5812,b1c25a81-3677-499b-8f1b-0a99fddaa8fc,M41,FIFAW26005812,Christine Ruiz,walkertommy@gmail.com,VIP,9,BC Place,10260.9,2026-07-05 17:00:15
5813,d3326e3d-ff57-4d2c-a0cd-f944f8829c67,M11,FIFAW26005813,Brittany Thomas,harveyjames@hotmail.com,Student,1,Lumen Field,413.7,2026-06-07 05:32:03
5814,6b6a57d5-b0fd-4886-bdff-3b077469850c,M1,FIFAW26005814,Katherine Collins,catherinemartin@hotmail.com,VIP,9,MetLife Stadium,11384.1,2026-04-27 14:15:03
5815,c0720382-2ff4-4348-876d-37dec83ac088,M18,FIFAW26005815,Mike Miller,ashley28@yahoo.com,Student,6,BC Place,3683.4,2026-06-08 03:33:08
5816,b6d5b2c7-a33e-4c94-affa-ee5fcf173bfa,M38,FIFAW26005816,Anthony Trujillo,james08@yahoo.com,VIP,8,BC Place,9120.8,2026-07-24 11:26:30
5817,6b79cf84-8532-434d-a2ef-a770375d908b,M37,FIFAW26005817,Amanda Lewis,karen67@hotmail.com,GA,3,Mercedes-Benz Stadium,2010.0,2026-07-18 05:32:25
5818,822cd0e5-4da3-420d-8ca1-69fe53ed6d36,M21,FIFAW26005818,Cindy Williams,twagner@yahoo.com,Student,9,NRG Stadium,4473.0,2026-05-15 15:42:07
5819,f2b78205-1a6a-48b4-971c-a09ebacf9397,M13,FIFAW26005819,Reginald Hooper,slawson@hotmail.com,Student,9,Hard Rock Stadium,5934.6,2026-06-19 15:35:41
5820,8d21e4bd-4f48-4739-8fd3-aa54b4bceaad,M11,FIFAW26005820,Jeffrey Noble,frazierannette@yahoo.com,VIP,1,Lumen Field,768.3,2026-06-18 21:19:35
5821,ffd3f261-c682-4151-80cc-18b7fe5d7ae2,M43,FIFAW26005821,Jason Ortiz,natashapaul@hotmail.com,Student,7,Hard Rock Stadium,4615.8,2026-08-07 19:32:49
5822,f409ef74-a53e-4861-ae34-3fdc2d2487db,M50,FIFAW26005822,Allen Murphy,matthewschultz@gmail.com,GA,3,Mercedes-Benz Stadium,2010.0,2026-08-20 18:34:03
5823,60e6f231-b4c6-4c45-bb01-d815abd38c5f,M2,FIFAW26005823,Ashley Sparks,wjames@gmail.com,Student,7,Lumen Field,2895.9,2026-04-22 06:18:05
5824,6ef0ee3a-86fb-4eea-a92f-fb4c647bf428,M1,FIFAW26005824,Jason Gentry,marknavarro@gmail.com,VIP,7,MetLife Stadium,8854.3,2026-04-30 22:21:44
5825,1bf19f8e-d9e5-4241-81e7-d7d51cb35b34,M48,FIFAW26005825,Tony Chen,jennifer68@hotmail.com,Student,7,GEHA Field at Arrowhead Stadium,4459.0,2026-07-21 09:52:55
5826,5dd4d6ed-c5f8-4bf6-83a1-cad6f31a3956,M29,FIFAW26005826,Catherine Martin,lunajoseph@gmail.com,Student,5,MetLife Stadium,3405.5,2026-07-03 17:12:02
5827,f9e73398-ffa6-44ff-96a0-b842a788e5a3,M49,FIFAW26005827,James Powers,jonking@yahoo.com,GA,8,GEHA Field at Arrowhead Stadium,7280.0,2026-08-02 05:20:00
5828,1d94a262-6a9a-484a-ba86-b69100021dbd,M1,FIFAW26005828,Robert Garcia,craig49@hotmail.com,VIP,8,MetLife Stadium,10119.2,2026-05-10 08:48:45
5829,5766b304-1d52-4fd2-86ac-bfeecb624281,M33,FIFAW26005829,Julia Miller,bairdmolly@yahoo.com,Student,4,Lumen Field,1654.8,2026-07-06 15:18:41
5830,5ce80da7-3c4f-4381-8db1-1cad11a92390,M42,FIFAW26005830,Gary Cervantes,vtodd@hotmail.com,Student,2,GEHA Field at Arrowhead Stadium,1274.0,2026-07-18 08:21:40
5831,29fd70ca-d9ab-4e7a-8d9f-abc46ae94e11,M34,FIFAW26005831,Heather Sosa,josephking@yahoo.com,Student,3,GEHA Field at Arrowhead Stadium,1911.0,2026-07-31 05:33:49
5832,5982be52-cdb1-4d33-960e-e625cdd8fa77,M33,FIFAW26005832,Pamela Molina,christopher69@hotmail.com,Student,5,Lumen Field,2068.5,2026-07-12 06:17:40
5833,5e690f45-6dc5-4d02-a071-1f7b2eed83e2,M19,FIFAW26005833,Mario Marsh,elizabethnelson@hotmail.com,GA,3,BC Place,2631.0,2026-06-14 23:07:56
5834,98ae4864-caec-48d6-892d-b23b46286351,M15,FIFAW26005834,Theresa Perez,mistystephens@hotmail.com,Student,4,BMO Field,2520.0,2026-05-07 11:03:02
5835,7e98849a-19d2-46c0-810e-7e053bcbe82f,M44,FIFAW26005835,Anthony Foster,josephfisher@gmail.com,VIP,9,Hard Rock Stadium,11021.4,2026-08-29 10:21:34
5836,64301a77-5983-4a81-be1f-4ec5ccf97ab3,M13,FIFAW26005836,Linda Brewer,troysnyder@gmail.com,GA,4,Hard Rock Stadium,3768.0,2026-05-08 23:37:38
5837,50442f5e-bde7-4286-983c-9ed9b820d5f5,M45,FIFAW26005837,Crystal Bishop,davisemily@gmail.com,GA,4,SoFi Stadium,3368.0,2026-08-15 04:48:35
5838,4266ae49-ea31-4a4e-ab87-cfe3057557fd,M24,FIFAW26005838,Ernest Marsh,cruzcody@yahoo.com,VIP,5,NRG Stadium,4615.0,2026-05-23 17:01:13
5839,b66d64f2-8097-4df6-b61b-742ea1c0cd1e,M34,FIFAW26005839,Henry Smith,johngarcia@gmail.com,GA,3,GEHA Field at Arrowhead Stadium,2730.0,2026-07-23 06:22:37
5840,922ec08d-9de7-4539-aa82-07ec134a4217,M2,FIFAW26005840,Javier Hebert,lisafoster@hotmail.com,GA,6,Lumen Field,3546.0,2026-06-09 10:48:29
5841,5ce3723c-62ca-4f14-b756-deee02d22e02,M13,FIFAW26005841,Jay Jones,wheelergregory@gmail.com,VIP,5,Hard Rock Stadium,6123.0,2026-06-05 21:18:38
5842,debe85bc-0728-4d46-aa62-f498b757beec,M43,FIFAW26005842,Todd White,dunnrose@yahoo.com,VIP,4,Hard Rock Stadium,4898.4,2026-08-13 09:52:42
5843,b9be7d9d-18aa-4a69-a3d4-f26a6fb085cf,M44,FIFAW26005843,Jacob Bass,cindymunoz@gmail.com,GA,2,Hard Rock Stadium,1884.0,2026-07-26 08:51:20
5844,0f87b421-16d1-4c1e-9e29-a058bcab45ff,M31,FIFAW26005844,Connor Mejia,zreid@hotmail.com,VIP,5,BC Place,5700.5,2026-06-21 04:49:42
5845,6951457f-d051-4725-a4b9-02d18519449e,M28,FIFAW26005845,Heidi Smith,vaughndiana@hotmail.com,VIP,1,Mercedes-Benz Stadium,871.0,2026-06-27 01:24:37
5846,afe8825f-a468-475b-8911-343da7ccf3ff,M39,FIFAW26005846,Whitney Goodman,vbennett@gmail.com,GA,9,MetLife Stadium,8757.0,2026-08-13 05:02:06
5847,769ad548-4502-4e9c-aa8c-8386013e7494,M47,FIFAW26005847,Lori Thompson,melissa83@yahoo.com,GA,5,Mercedes-Benz Stadium,3350.0,2026-08-21 20:06:03
5848,57b3a314-c37e-448e-ac69-ee0d83168c43,M39,FIFAW26005848,Vickie Mueller,ewilson@yahoo.com,VIP,2,MetLife Stadium,2529.8,2026-08-06 23:47:14
5849,7bc9e3e6-77bd-4f84-aab7-4a862d558714,M31,FIFAW26005849,Justin Vasquez,hmontgomery@yahoo.com,Student,3,BC Place,1841.7,2026-07-31 10:02:31
5850,3606413c-c4f6-4431-afab-c958ef7c1e5c,M27,FIFAW26005850,Tiffany Brown,esmith@gmail.com,VIP,4,GEHA Field at Arrowhead Stadium,4732.0,2026-07-27 03:44:46
5851,5fe8f314-a92c-440a-849e-4322049939ac,M36,FIFAW26005851,Amanda Lopez,anthonybrian@hotmail.com,Student,6,NRG Stadium,2982.0,2026-08-03 18:59:11
5852,62ed65ea-3c94-4523-80be-8382866c5986,M12,FIFAW26005852,John Esparza,callahanamy@hotmail.com,GA,8,AT&T Stadium,7808.0,2026-05-27 13:19:41
5853,07a075ac-10a5-4619-ba5a-299fcf3f9538,M6,FIFAW26005853,James Burton,whitejamie@gmail.com,Student,5,AT&T Stadium,3416.0,2026-06-14 08:05:03
5854,8ae05836-c913-423c-b876-66a631abb2d2,M40,FIFAW26005854,Omar Maldonado,brookscaroline@hotmail.com,Student,1,Lumen Field,413.7,2026-07-25 16:18:23
5855,c38f6b97-b1ec-494d-b6d6-f638ed2887e9,M20,FIFAW26005855,Jason Baker,paynedominic@hotmail.com,VIP,9,BMO Field,10530.0,2026-06-17 07:07:09
5856,de6bc4df-c6de-4737-bdb4-856fe3db67af,M18,FIFAW26005856,Karen Lopez,xcruz@gmail.com,Student,8,BC Place,4911.2,2026-06-04 17:51:55
5857,18a43f8c-0f2b-4557-91c3-cb53174fc62b,M30,FIFAW26005857,Diana Williams,christopherrodriguez@yahoo.com,VIP,2,SoFi Stadium,2189.2,2026-06-10 01:20:00
5858,0bacc00b-2ce4-44c5-b16f-b262d3506386,M5,FIFAW26005858,Tanner Reed,gabriel32@yahoo.com,Student,9,Lumen Field,3723.3,2026-05-17 16:08:49
5859,778994da-2fbc-4c5a-8fd3-f351aca328ee,M5,FIFAW26005859,Troy Johnson,moraleswilliam@gmail.com,Student,8,Lumen Field,3309.6,2026-05-25 15:48:31
5860,55bfcaa7-660c-4a2f-adea-b8c47ce02ed0,M20,FIFAW26005860,Linda Benitez,vnorton@hotmail.com,Student,7,BMO Field,4410.0,2026-06-18 14:06:31
5861,2d4d9c90-6be0-4414-8d51-5b4f0d37c429,M43,FIFAW26005861,Robert Taylor,whitecody@gmail.com,VIP,5,Hard Rock Stadium,6123.0,2026-07-11 16:01:41
5862,9084be90-dca6-4ba5-b52f-89c3b66ccc7e,M50,FIFAW26005862,William Baxter,ryanhall@gmail.com,VIP,7,Mercedes-Benz Stadium,6097.0,2026-08-19 09:58:21
5863,36b99eb3-5a09-4d15-af6f-0d23adac0dee,M29,FIFAW26005863,George Williams,christopher53@hotmail.com,VIP,8,MetLife Stadium,10119.2,2026-07-07 10:02:38
5864,985df2e2-2842-4ce6-9305-a2adda0a9721,M50,FIFAW26005864,Mercedes Campbell,wardjames@hotmail.com,Student,4,Mercedes-Benz Stadium,1876.0,2026-09-02 09:57:44
5865,fa515f05-d8d3-48dd-8a54-a0d8b2a7aa10,M18,FIFAW26005865,Alejandra Maxwell,ortegaanthony@yahoo.com,GA,8,BC Place,7016.0,2026-05-19 04:21:48
5866,faa32341-92bb-413e-adbd-2100c47c0ed4,M8,FIFAW26005866,Laura Smith,warren28@yahoo.com,VIP,6,NRG Stadium,5538.0,2026-06-02 04:58:33
5867,4b932531-a932-417e-a6ba-f016c06643b1,M7,FIFAW26005867,Robert Burns,halltyler@yahoo.com,Student,2,BMO Field,1260.0,2026-05-28 08:23:16
5868,fc0a7ad0-b8d0-4fed-8636-88b8ddee2fc0,M39,FIFAW26005868,Ryan Bishop,grossangie@hotmail.com,Student,6,MetLife Stadium,4086.6,2026-08-19 22:43:20
5869,f19407d9-3dd1-455e-b456-4a3af58a3b3a,M20,FIFAW26005869,Jeremy Johnson,qlong@yahoo.com,GA,3,BMO Field,2700.0,2026-07-06 22:19:58
5870,6774f965-1fc9-42a4-8068-a88d8b37777f,M22,FIFAW26005870,Mariah Morgan,marcrobbins@gmail.com,VIP,5,MetLife Stadium,6324.5,2026-05-22 05:16:07
5871,04fd9058-b2df-410e-99f4-68c918c1cd2f,M50,FIFAW26005871,Christopher Orr,pjackson@hotmail.com,Student,2,Mercedes-Benz Stadium,938.0,2026-08-09 12:17:31
5872,c917990e-dbc9-4c69-b71b-aab505574e4b,M27,FIFAW26005872,Tina Sanchez,amycunningham@gmail.com,GA,5,GEHA Field at Arrowhead Stadium,4550.0,2026-06-01 04:17:04
5873,7a8aca12-c617-45be-9e7b-ad7601057c5d,M47,FIFAW26005873,Melanie Payne,davidward@gmail.com,VIP,9,Mercedes-Benz Stadium,7839.0,2026-08-18 17:11:32
5874,d602c103-68fa-4ff1-9200-52e8a403d0d4,M21,FIFAW26005874,Karen Brown,jonathansimmons@gmail.com,VIP,9,NRG Stadium,8307.0,2026-06-13 18:06:17
5875,a624be1b-1c04-4481-85ba-983e13268e71,M32,FIFAW26005875,Melissa Ferguson,blackwellcandace@yahoo.com,Student,2,Mercedes-Benz Stadium,938.0,2026-08-01 04:28:56
5876,90ac3ec2-222c-4187-844b-2a5117d72a61,M42,FIFAW26005876,Anthony Turner,eedwards@hotmail.com,GA,4,GEHA Field at Arrowhead Stadium,3640.0,2026-08-03 13:36:18
5877,fa5429be-70f0-490a-ae9c-26691910cdbe,M17,FIFAW26005877,Taylor Reeves,melissa71@hotmail.com,Student,4,Mercedes-Benz Stadium,1876.0,2026-07-03 13:11:35
5878,10e7dcd9-8c26-4aa1-b7fe-6247a8e7859c,M35,FIFAW26005878,Christopher Williams,wnelson@yahoo.com,GA,8,GEHA Field at Arrowhead Stadium,7280.0,2026-07-05 01:37:22
5879,8a998d17-42a1-4e69-9ad7-469c49048c53,M35,FIFAW26005879,Ashley Gaines,ocrane@hotmail.com,Student,5,GEHA Field at Arrowhead Stadium,3185.0,2026-07-12 10:48:36
5880,38e389f2-f057-41d0-8ba4-cafe3e6af10e,M20,FIFAW26005880,Christopher Shannon,maria79@gmail.com,VIP,6,BMO Field,7020.0,2026-05-25 17:26:21
5881,5420fab5-cc02-419c-9bb1-da0278e0229d,M15,FIFAW26005881,Kyle Evans,caseamy@hotmail.com,GA,9,BMO Field,8100.0,2026-06-18 18:02:53
5882,541524b8-064a-4bd2-b8f8-445dce1a02f0,M14,FIFAW26005882,Adriana Ray,garciakaren@yahoo.com,VIP,4,NRG Stadium,3692.0,2026-05-22 12:11:00
5883,6b7c5242-d1ab-4339-94b3-36f23a90b609,M50,FIFAW26005883,Lori Rogers,sporter@yahoo.com,Student,9,Mercedes-Benz Stadium,4221.0,2026-08-07 06:59:50
5884,fa7bd4a5-a2fb-440a-845b-a51988c26e3e,M37,FIFAW26005884,Steven Butler,silvamatthew@yahoo.com,Student,1,Mercedes-Benz Stadium,469.0,2026-08-09 00:42:46
5885,b4dffd18-f3bb-402f-9701-a0a3dc141296,M12,FIFAW26005885,Anne Rojas,webbashley@gmail.com,VIP,8,AT&T Stadium,10150.4,2026-05-19 23:55:53
5886,926c171a-ded7-4b65-91ab-9eb1d271f6cf,M34,FIFAW26005886,Shannon Torres,fredericktimothy@yahoo.com,Student,6,GEHA Field at Arrowhead Stadium,3822.0,2026-06-27 06:53:10
5887,7d3819fc-c4f1-46ca-96e9-8cf8820fefa6,M14,FIFAW26005887,Katherine Williams,elizabethpeters@yahoo.com,VIP,6,NRG Stadium,5538.0,2026-05-24 14:47:07
5888,c56650a5-70ae-4c31-ad2c-f4c7264b7909,M32,FIFAW26005888,Jane Bell,kevinwagner@gmail.com,GA,8,Mercedes-Benz Stadium,5360.0,2026-06-17 05:57:55
5889,67c21ee1-08b9-48c8-88d7-3738a7681f8e,M36,FIFAW26005889,Scott Sandoval,michelle20@hotmail.com,VIP,7,NRG Stadium,6461.0,2026-07-01 14:21:30
5890,c5db8eaa-09ce-43b9-aaca-7d671a2043a4,M35,FIFAW26005890,Samantha Fields,amandawarren@hotmail.com,VIP,4,GEHA Field at Arrowhead Stadium,4732.0,2026-07-30 10:48:45
5891,67808642-bda7-43a1-ae3d-fc0df1d856f4,M22,FIFAW26005891,Thomas Young,dthompson@gmail.com,VIP,1,MetLife Stadium,1264.9,2026-05-26 00:28:58
5892,fe0cb90b-3aee-494c-9b2e-4821f21cf590,M50,FIFAW26005892,Christine Walter,jasonhardy@hotmail.com,VIP,6,Mercedes-Benz Stadium,5226.0,2026-08-16 16:08:56
5893,4a0e46e3-2c7e-40ec-9941-0f51ab2130bf,M9,FIFAW26005893,Thomas Cohen,martinrachel@gmail.com,Student,2,Lumen Field,827.4,2026-04-28 00:18:11
5894,14715512-3cfe-4b80-a46b-20ad57ac4232,M11,FIFAW26005894,Patricia Salazar,mwade@hotmail.com,VIP,4,Lumen Field,3073.2,2026-05-02 23:38:07
5895,10413ad0-3b34-4c56-a089-9ca9fd4ae7d4,M31,FIFAW26005895,Catherine Rice,smitchell@yahoo.com,Student,2,BC Place,1227.8,2026-07-30 15:19:07
5896,9f8b98eb-8ee6-447b-8d00-e187bffa5c4b,M11,FIFAW26005896,Derek Gibson,luisblake@hotmail.com,GA,9,Lumen Field,5319.0,2026-06-16 04:37:35
5897,47c7cd76-7e22-44ce-b43f-7d06bc88069a,M41,FIFAW26005897,Michael Mckinney,tranangela@hotmail.com,Student,7,BC Place,4297.3,2026-08-18 13:47:04
5898,fbd2d192-4eac-4f15-aa6d-ed0fced55997,M22,FIFAW26005898,Shawn Martin,thomascook@gmail.com,GA,6,MetLife Stadium,5838.0,2026-06-04 10:11:02
5899,9b1e4824-f988-4a5e-b48e-9a62706603f7,M24,FIFAW26005899,Maria Vincent,crosbycrystal@gmail.com,GA,9,NRG Stadium,6390.0,2026-05-17 12:49:02
5900,3cbd8057-c95d-4119-8fd3-07cd9297b469,M24,FIFAW26005900,Melissa Jenkins,johnchan@gmail.com,GA,7,NRG Stadium,4970.0,2026-05-26 22:58:58
5901,e17ffc4b-ad2e-4da0-9626-6acb786729d2,M11,FIFAW26005901,Jose Rich,brookshannah@yahoo.com,VIP,3,Lumen Field,2304.9,2026-06-23 18:08:52
5902,61297a23-b63a-4317-8acf-7ea07b2781a9,M30,FIFAW26005902,Nicole Mercer,teresaperry@yahoo.com,Student,6,SoFi Stadium,3536.4,2026-07-05 22:19:34
5903,5c37eb95-0cad-464e-9f26-447ba1eba82f,M30,FIFAW26005903,George Melton,nwhite@gmail.com,GA,7,SoFi Stadium,5894.0,2026-06-11 15:22:56
5904,f94bd16e-8234-4196-8e91-0a6153136d29,M6,FIFAW26005904,Michael Johnson,joseph51@hotmail.com,VIP,2,AT&T Stadium,2537.6,2026-04-21 14:56:49
5905,b9113e6d-f212-412d-80b4-b458b1695c49,M5,FIFAW26005905,Rebecca Delgado,james42@gmail.com,GA,8,Lumen Field,4728.0,2026-04-30 02:14:29
5906,3ec69ba7-d2fe-4ac6-a0cf-ec52b32c1807,M20,FIFAW26005906,Chris Mcdonald,pamela44@hotmail.com,GA,7,BMO Field,6300.0,2026-07-04 16:35:02
5907,432744cb-45fa-479a-9923-6a892fa75e77,M24,FIFAW26005907,Martin May,kathymiller@hotmail.com,GA,1,NRG Stadium,710.0,2026-06-19 23:04:43
5908,27963097-4167-4cf6-b360-65dfd54916fe,M33,FIFAW26005908,Amanda Evans,nicholas81@yahoo.com,Student,6,Lumen Field,2482.2,2026-07-31 13:06:58
5909,e3232a7b-146f-4c9c-b9ab-de37fd3028fe,M46,FIFAW26005909,Charles Hanson,irwinricky@yahoo.com,Student,4,GEHA Field at Arrowhead Stadium,2548.0,2026-07-27 05:28:33
5910,e278b41a-fdb1-451e-9edd-518640ae9d9c,M20,FIFAW26005910,Darlene Thompson,donna42@hotmail.com,VIP,8,BMO Field,9360.0,2026-07-03 22:47:11
5911,06386895-aff3-4848-9f7a-db198109ebd6,M22,FIFAW26005911,Caitlyn Mason,cthompson@hotmail.com,Student,1,MetLife Stadium,681.1,2026-07-10 09:43:16
5912,73ad11a8-0d54-4468-813c-82841aa3dca0,M6,FIFAW26005912,James Lewis,pbrooks@hotmail.com,Student,3,AT&T Stadium,2049.6,2026-05-04 02:30:00
5913,dbdbb878-d1a2-423e-9a39-6c0c7917ecb0,M29,FIFAW26005913,Lisa Ward,brownleslie@gmail.com,Student,7,MetLife Stadium,4767.7,2026-06-20 05:25:08
5914,ef67597a-74d9-46b6-b533-bbb07c8d90b7,M44,FIFAW26005914,Jose Jarvis,roblesjeffrey@yahoo.com,Student,7,Hard Rock Stadium,4615.8,2026-07-16 19:23:17
5915,5e4368ae-15de-46ce-810e-75336e4e324d,M8,FIFAW26005915,Timothy Carroll,brandonrosario@hotmail.com,Student,3,NRG Stadium,1491.0,2026-04-29 13:17:42
5916,b010d752-cecc-420d-acaf-8ef9bd388100,M35,FIFAW26005916,George Nguyen,whitneyjohnson@hotmail.com,GA,9,GEHA Field at Arrowhead Stadium,8190.0,2026-06-19 10:58:48
5917,a6b1e7a3-3a16-4ab5-92c0-a71640ef3b23,M38,FIFAW26005917,Christopher King,rebecca37@hotmail.com,VIP,4,BC Place,4560.4,2026-07-23 10:37:18
5918,d9dc745e-7aef-43ff-b188-79a035813c38,M45,FIFAW26005918,Danielle Petersen,tcase@gmail.com,VIP,6,SoFi Stadium,6567.6,2026-07-26 16:53:34
5919,58bc4d33-bcdf-4157-b39f-a349ef064447,M14,FIFAW26005919,Julie Huerta,mccallcrystal@gmail.com,Student,8,NRG Stadium,3976.0,2026-06-10 12:16:10
5920,e84ee142-5b41-4836-9067-2f3d5b7e237f,M6,FIFAW26005920,Ronald Doyle,bwilson@yahoo.com,VIP,4,AT&T Stadium,5075.2,2026-05-22 14:56:48
5921,b01a4374-4854-46a0-97e9-a70bb726ae22,M10,FIFAW26005921,Lisa Larson,callen@yahoo.com,VIP,2,MetLife Stadium,2529.8,2026-05-09 05:10:41
5922,8895b26c-4bc0-41c8-a4c4-77f3c34148c1,M47,FIFAW26005922,Catherine Ibarra,laurenflynn@hotmail.com,GA,3,Mercedes-Benz Stadium,2010.0,2026-08-14 06:06:33
5923,c25e141e-925a-4dde-8c68-430694b5d9a8,M45,FIFAW26005923,Roberta Harper,cruzalbert@gmail.com,VIP,3,SoFi Stadium,3283.8,2026-07-03 08:16:32
5924,dbff33d5-c018-4984-a27e-eb9c33482e17,M15,FIFAW26005924,Melissa Adams,bellalbert@gmail.com,GA,7,BMO Field,6300.0,2026-05-14 22:41:24
5925,657ecf0a-6d83-46b1-988a-ca48934ab0c0,M17,FIFAW26005925,Rachel Flores,jessicalee@yahoo.com,Student,6,Mercedes-Benz Stadium,2814.0,2026-05-22 04:58:02
5926,27f4125d-978b-4e96-a1ef-927277b57af2,M48,FIFAW26005926,Bradley Browning,lopeztonya@gmail.com,VIP,1,GEHA Field at Arrowhead Stadium,1183.0,2026-07-10 10:09:43
5927,ec983b9b-2503-432e-83e6-058efed9ade8,M6,FIFAW26005927,Angela Shepherd,gmccormick@gmail.com,VIP,4,AT&T Stadium,5075.2,2026-04-30 18:27:37
5928,5fe637a9-a226-4682-8f8f-bac35a6aec10,M25,FIFAW26005928,Danielle Rodriguez,brianmyers@gmail.com,VIP,9,BMO Field,10530.0,2026-05-21 09:17:36
5929,ea40a094-8653-460a-87be-a6a800fbb961,M42,FIFAW26005929,Joseph Miles,donald07@hotmail.com,GA,2,GEHA Field at Arrowhead Stadium,1820.0,2026-07-25 14:16:44
5930,feeb88af-9745-4c77-bf3c-e3732b060550,M16,FIFAW26005930,Randall James,qwagner@gmail.com,GA,7,Lumen Field,4137.0,2026-06-21 07:32:45
5931,00abb2e3-ab20-4d7c-971c-46711aee0880,M32,FIFAW26005931,Antonio Brown,mitchelljoshua@yahoo.com,VIP,1,Mercedes-Benz Stadium,871.0,2026-07-17 01:22:03
5932,0dc13241-ed17-4307-8377-53cc285dcf19,M48,FIFAW26005932,Derek Myers,fwalker@gmail.com,Student,7,GEHA Field at Arrowhead Stadium,4459.0,2026-07-22 17:09:06
5933,c5eb52d8-b008-43ff-913b-73f70c318fe9,M42,FIFAW26005933,John Anthony,wjones@hotmail.com,Student,1,GEHA Field at Arrowhead Stadium,637.0,2026-08-18 12:45:27
5934,8260cef2-1617-498b-8271-62fd1dcf7bc5,M18,FIFAW26005934,Micheal Stone,jodi94@yahoo.com,Student,2,BC Place,1227.8,2026-06-18 12:20:44
5935,079118a9-c149-47d2-a0bc-57c2ee7b1f3a,M33,FIFAW26005935,Theresa Keller,wlewis@yahoo.com,VIP,4,Lumen Field,3073.2,2026-07-27 05:53:47
5936,8641b3b6-f2b6-4a73-a2a9-e27ddf8bbf6e,M33,FIFAW26005936,Jacqueline Lynch,brittanyjohnson@yahoo.com,GA,6,Lumen Field,3546.0,2026-08-08 04:54:12
5937,6d4265d7-34db-4cf1-8833-d66375b576cb,M14,FIFAW26005937,Victor Andrews,peterhamilton@yahoo.com,GA,3,NRG Stadium,2130.0,2026-06-15 23:11:25
5938,21f6f566-4000-4919-9418-9525a636a13f,M5,FIFAW26005938,Larry Garrett,woodjeffery@yahoo.com,VIP,7,Lumen Field,5378.1,2026-04-20 20:16:34
5939,2fa64aa3-e09c-4e6a-92be-3f7fa97a064b,M32,FIFAW26005939,Jessica Nichols,adam43@hotmail.com,GA,9,Mercedes-Benz Stadium,6030.0,2026-07-08 22:47:31
5940,470b669b-9021-40c5-af3c-61c4ca73ec08,M14,FIFAW26005940,Brian Young,iharmon@hotmail.com,VIP,6,NRG Stadium,5538.0,2026-06-24 18:44:23
5941,b8862f1c-37c8-4e3c-8d49-a6f1af1ebbce,M33,FIFAW26005941,Michael Arnold,ymontgomery@yahoo.com,Student,2,Lumen Field,827.4,2026-07-29 23:55:37
5942,00355585-c3da-4d09-a350-baa7e38bc4a6,M46,FIFAW26005942,Jennifer Bond,zsolomon@gmail.com,Student,1,GEHA Field at Arrowhead Stadium,637.0,2026-08-03 10:56:41
5943,d7fba9e7-4842-4c9a-a2cb-6d054901d089,M26,FIFAW26005943,Rebecca Murphy,robleschristopher@gmail.com,GA,4,NRG Stadium,2840.0,2026-06-05 19:12:22
5944,12c55342-fe84-496f-8886-f03d25e91c6d,M28,FIFAW26005944,Vincent Anderson,elizabethjames@hotmail.com,GA,7,Mercedes-Benz Stadium,4690.0,2026-07-07 08:33:22
5945,9d15b3aa-e288-49d9-ac38-5715902c50fb,M47,FIFAW26005945,Justin Garcia,walterdavid@yahoo.com,GA,5,Mercedes-Benz Stadium,3350.0,2026-07-27 13:21:37
5946,111df547-55d7-4d15-aaf5-b87bcce0082c,M3,FIFAW26005946,Michael Carter,toni93@yahoo.com,GA,1,Mercedes-Benz Stadium,670.0,2026-06-12 19:56:24
5947,efd6399c-1a93-482d-8a0d-e9ed24a3b6a7,M13,FIFAW26005947,Richard Allen,lauriedavidson@yahoo.com,GA,4,Hard Rock Stadium,3768.0,2026-05-21 10:46:25
5948,c827a4c8-c9de-4624-9562-8ce1a1a7a21e,M23,FIFAW26005948,Kendra Gallagher,benjamin76@hotmail.com,GA,2,NRG Stadium,1420.0,2026-07-12 13:24:04
5949,1089e020-8c55-46d6-ac40-ec3608f8e74f,M17,FIFAW26005949,Sara Ayala,stephen37@yahoo.com,VIP,5,Mercedes-Benz Stadium,4355.0,2026-05-27 07:20:07
5950,b07b1bdb-d9a7-42b3-ab1e-adaf0fbeedaf,M11,FIFAW26005950,Ann Brady,jessica25@gmail.com,Student,1,Lumen Field,413.7,2026-05-06 12:09:46
5951,be27b199-caa3-43a3-8c6d-47fc1f6201d3,M21,FIFAW26005951,George Hahn,robert90@gmail.com,Student,8,NRG Stadium,3976.0,2026-06-04 01:30:06
5952,442068f7-a8e6-45ff-9052-fa0ab65df188,M46,FIFAW26005952,Donna Trujillo,melissachristian@hotmail.com,Student,6,GEHA Field at Arrowhead Stadium,3822.0,2026-07-28 21:26:11
5953,af3b9031-dc0e-4d96-950e-6f65dd40398e,M15,FIFAW26005953,Karen Velez,anna65@gmail.com,GA,2,BMO Field,1800.0,2026-05-25 17:12:56
5954,e41909b3-e927-4a92-9dc5-1dfadbe6d207,M13,FIFAW26005954,Jason Weber,lscott@hotmail.com,Student,3,Hard Rock Stadium,1978.2,2026-05-06 13:22:39
