ticket_id,match_id,user_id,user_name,user_email,ticket_type,quantity,stadium,price,purchase_timestamp,ingest_timestamp
3c164a3b-4c4c-4ac6-8a67-a288d58d67f8,M38,FIFAW26031621,Jennifer Benton,christopherolsen@gmail.com,GA,7,GEHA Field at Arrowhead Stadium,4858.0,2026-07-18 21:21:13,2026-07-19 00:21:13
2e644bfd-238f-4318-9d69-3977a708810e,M13,FIFAW26008266,Heather Brooks,armstrongmary@yahoo.com,Student,1,Hard Rock Stadium,512.4,2026-05-19 10:31:49,2026-05-19 10:44:49
75154f0f-2b33-4008-934b-39166447f1ca,M39,FIFAW26039802,Walter Munoz,dshaw@yahoo.com,VIP,9,BC Place,7581.6,2026-07-28 17:51:21,2026-07-28 17:55:21
d2cd7d6c-a88f-4f73-8656-456cfa9e65b7,M35,FIFAW26039783,Rebecca Mcgee,uconley@hotmail.com,Student,3,BMO Field,1299.9,2026-07-29 04:09:41,2026-07-29 04:37:41
92f063d9-dec2-460a-80ba-e96ef487dcd7,M44,FIFAW26046189,Lisa Andrews,markfarrell@hotmail.com,Student,2,BC Place,907.2,2026-07-07 14:50:07,2026-07-07 14:51:07
b7860247-69ab-4a21-8885-6c18416abf42,M46,FIFAW26042851,Evan Willis,scottwatson@hotmail.com,VIP,6,BMO Field,4828.2,2026-08-21 05:54:41,2026-08-21 06:04:41
dfae9959-b839-4b3c-abb8-4d92eb00d718,M26,FIFAW26006997,Mary Thompson,achaney@gmail.com,VIP,8,Hard Rock Stadium,7612.8,2026-07-20 19:30:14,2026-07-20 19:59:14
dd8a1d41-b0cc-4bb1-909c-9383c3d6610a,M19,FIFAW26045390,Elizabeth Roberson,martinezpatricia@yahoo.com,Student,9,SoFi Stadium,4044.6,2026-05-12 03:47:29,2026-05-12 04:02:29
a0053522-ef29-433d-bcc1-334e8a2ae4cb,M13,FIFAW26022881,Olivia Mccall,morrisondavid@gmail.com,VIP,7,Hard Rock Stadium,6661.2,2026-05-07 04:50:49,2026-05-07 05:19:49
f613d19d-76cb-461b-b154-2b155f6fc0b6,M37,FIFAW26003546,Steven Gonzalez,bdavis@hotmail.com,GA,7,BMO Field,4333.0,2026-07-28 06:04:27,2026-07-28 10:04:27
9f68b2bf-a17e-4b94-acd5-e07443bfaee5,M15,FIFAW26043487,Mallory Fisher,gabriella44@yahoo.com,VIP,4,GEHA Field at Arrowhead Stadium,3608.8,2026-05-17 23:17:08,2026-05-18 08:17:08
e36a0e38-743b-4b01-95f6-18a4825edc0e,M13,FIFAW26017498,Jennifer Rose,timothymorris@gmail.com,VIP,7,Hard Rock Stadium,6661.2,2026-05-12 15:06:18,2026-05-12 15:58:18
99d6a5be-9bd4-4f03-8aca-e53e79f6b5a1,M5,FIFAW26048703,Brittney Carpenter,deannaanderson@gmail.com,Student,3,SoFi Stadium,1348.2,2026-06-06 22:35:24,2026-06-06 22:57:24
0c261127-83c7-496a-b264-2617564ab441,M42,FIFAW26037073,Mary Johnson,patricia29@yahoo.com,VIP,1,Hard Rock Stadium,951.6,2026-07-12 19:26:10,2026-07-12 22:26:10
43bb21ee-a2cb-479d-8cff-94ab9a596fa3,M32,FIFAW26021483,Kevin Ruiz,edwardthompson@hotmail.com,VIP,1,BC Place,842.4,2026-06-20 08:17:48,2026-06-20 08:28:48
45920c0c-7a7d-4d6b-a787-85a47dd126fa,M47,FIFAW26028848,Jennifer Stephens,matthew24@gmail.com,VIP,3,SoFi Stadium,2503.8,2026-07-23 14:10:57,2026-07-23 14:38:57
31c8b87d-fec4-4a93-83cb-146b1d453818,M27,FIFAW26007601,Louis Nelson,lindabrown@hotmail.com,Student,4,AT&T Stadium,2640.4,2026-07-17 07:24:34,2026-07-17 07:25:34
7e58eb51-0d50-42ae-85d7-688ba2f5c4e8,M41,FIFAW26026391,Christopher Collins,mackamy@hotmail.com,Student,8,Hard Rock Stadium,4099.2,2026-06-29 20:48:52,2026-06-29 21:04:52
7ba647ba-9129-4e2f-b62c-4f14fef59434,M32,FIFAW26017458,Caleb Crane,lisaleonard@yahoo.com,GA,8,BC Place,5184.0,2026-07-31 13:06:07,2026-07-31 19:06:07
d74a5225-df3e-4f32-b1b7-d4a5e2e2176c,M4,FIFAW26048633,Miranda Stone,wmoreno@yahoo.com,GA,5,GEHA Field at Arrowhead Stadium,3470.0,2026-04-27 15:42:09,2026-04-27 16:02:09
ede843ad-20f7-49e0-b1b8-d0ea0ab386d3,M19,FIFAW26028421,Whitney Reed,martinezashley@gmail.com,GA,4,SoFi Stadium,2568.0,2026-06-03 20:48:00,2026-06-03 20:55:00
6bf0c1ae-deaf-4267-9c94-0f1507c55ca8,M6,FIFAW26015707,Christopher Howard,iking@gmail.com,GA,8,Lumen Field,7160.0,2026-04-25 02:48:37,2026-04-25 03:05:37
e39c02b3-9c65-49b5-9bdb-5b8e025a886a,M11,FIFAW26024789,Angela Brown,ydavis@hotmail.com,Student,9,MetLife Stadium,3402.0,2026-06-05 23:32:30,2026-06-05 23:36:30
86c0a401-cd79-427c-9938-b120e2deaf94,M48,FIFAW26039143,Lisa Perkins,xblanchard@yahoo.com,VIP,5,Mercedes-Benz Stadium,6090.5,2026-08-12 22:58:58,2026-08-12 23:28:58
dba6b7e8-2a72-4104-9585-90c8d8de619e,M48,FIFAW26044232,Felicia Kelley,gutierrezchristopher@hotmail.com,Student,6,Mercedes-Benz Stadium,3935.4,2026-08-13 09:33:14,2026-08-13 09:34:14
23cb78b8-2879-4589-931a-083864bd06ef,M33,FIFAW26028817,Kevin Smith,kimberlyrichardson@yahoo.com,GA,9,SoFi Stadium,5778.0,2026-07-01 02:19:55,2026-07-01 02:23:55
324af999-ebb8-4808-be67-c070760837a1,M40,FIFAW26043948,James Smith,zhorn@hotmail.com,GA,8,BC Place,5184.0,2026-08-05 10:47:14,2026-08-05 11:09:14
b42034cc-e680-4fb1-9d46-077a85ad057b,M9,FIFAW26040709,Elizabeth Lindsey,mathisbryan@hotmail.com,Student,6,Mercedes-Benz Stadium,3935.4,2026-05-05 00:28:12,2026-05-05 00:40:12
9b542b5e-2895-49dc-9c67-c528102249ca,M29,FIFAW26044513,Sonya Adams,bhaley@hotmail.com,GA,9,GEHA Field at Arrowhead Stadium,6246.0,2026-07-08 21:43:58,2026-07-09 07:43:58
de31d1c7-33de-42c7-9b4a-9f4083ea0708,M22,FIFAW26014520,Mike Terry,jonesamanda@gmail.com,GA,9,BMO Field,5571.0,2026-05-21 08:27:54,2026-05-21 17:27:54
690423d8-4eb3-484a-b943-603d1b0f2654,M7,FIFAW26022921,Danielle White,parkerlaurie@hotmail.com,GA,2,AT&T Stadium,1886.0,2026-05-27 11:08:32,2026-05-27 11:28:32
b111d743-d211-4673-9d54-3c72c697aa58,M37,FIFAW26047636,Dustin Combs,marcushunt@hotmail.com,VIP,9,BMO Field,7242.3,2026-08-16 10:32:54,2026-08-16 11:52:54
be0d7aee-62fc-4c52-a2aa-600a49fbdd90,M7,FIFAW26041707,Charles Brown,patrick69@yahoo.com,Student,1,AT&T Stadium,660.1,2026-04-20 07:23:10,2026-04-20 07:56:10
911ecd13-7d06-41a7-855d-6c643104495a,M31,FIFAW26008995,Donna Francis,qgarcia@gmail.com,VIP,1,Lumen Field,1163.5,2026-07-13 05:40:06,2026-07-13 05:50:06
4deacfe9-5f70-4df8-bd6d-7221676f4c24,M50,FIFAW26003146,Jacob Berry,bauercory@gmail.com,VIP,2,NRG Stadium,1432.6,2026-08-24 02:00:02,2026-08-24 02:35:02
96c6de41-2afa-4637-b3c3-fdb80f5156eb,M43,FIFAW26001676,Mary Fox,karirowe@gmail.com,GA,9,BC Place,5832.0,2026-07-31 22:36:27,2026-07-31 22:44:27
110637cd-987c-4bc7-a838-ec842ad531a1,M1,FIFAW26007016,Barry Paul,brandon98@gmail.com,Student,9,AT&T Stadium,5940.9,2026-06-02 11:10:44,2026-06-02 11:33:44
d88cabf3-6c63-49f5-bd6b-2617993431aa,M8,FIFAW26018857,Crystal Wade,john25@yahoo.com,Student,2,BC Place,907.2,2026-06-10 19:47:53,2026-06-11 05:47:53
0c3359cf-b67a-4e6a-a69d-7d80f9bfe4d4,M7,FIFAW26038788,Nancy Bryant,karla50@gmail.com,VIP,4,AT&T Stadium,4903.6,2026-05-14 10:23:55,2026-05-14 10:48:55
959202e9-8205-459a-a598-c2c35a04aff7,M29,FIFAW26023379,Susan White,rodriguezkathleen@hotmail.com,GA,7,GEHA Field at Arrowhead Stadium,4858.0,2026-06-18 11:18:45,2026-06-18 11:27:45
8c0d5e29-1294-41ac-847d-165ce895f0d9,M1,FIFAW26035074,Jacob Morrison,gdonovan@hotmail.com,Student,9,AT&T Stadium,5940.9,2026-05-10 17:35:13,2026-05-10 17:58:13
c1badf7c-3116-4a12-aab0-37329f54225e,M36,FIFAW26030848,Rebecca Perez,david53@yahoo.com,VIP,8,Mercedes-Benz Stadium,9744.8,2026-07-07 19:15:56,2026-07-07 19:54:56
5e380249-f844-444f-95d6-979033dcb31d,M28,FIFAW26017429,Adam Adams,stephenosborne@yahoo.com,VIP,8,SoFi Stadium,6676.8,2026-06-12 09:54:10,2026-06-12 10:20:10
9f3fb573-8e4e-4063-99a0-90cdbef2cb9c,M13,FIFAW26015202,Sarah Trevino,patrickwhite@yahoo.com,GA,5,Hard Rock Stadium,3660.0,2026-05-06 20:33:43,2026-05-06 20:45:43
5f304450-eed3-4c41-b7b8-410104dcdc9a,M5,FIFAW26049123,Timothy Gibson,greenjennifer@hotmail.com,GA,6,SoFi Stadium,3852.0,2026-05-05 13:09:51,2026-05-05 13:24:51
78ee6e86-6e89-4d54-85bb-3a03c40d0286,M27,FIFAW26043006,Elizabeth Guzman,mhayes@yahoo.com,GA,9,AT&T Stadium,8487.0,2026-07-16 18:46:11,2026-07-16 18:58:11
297cbc9a-2171-4fba-bd7a-3f0d07a6322f,M41,FIFAW26012001,Jeffery Larson,dana95@hotmail.com,GA,9,Hard Rock Stadium,6588.0,2026-07-23 07:34:10,2026-07-23 15:34:10
b2ade95c-6c65-4689-a2bd-2490ac22f651,M10,FIFAW26005260,Jeanette Lewis,jamessmith@yahoo.com,GA,7,GEHA Field at Arrowhead Stadium,4858.0,2026-06-21 07:57:52,2026-06-21 08:27:52
7461b0b7-493a-43f2-ab8f-f0b60fb26920,M47,FIFAW26025978,Gloria Parker,herreramelissa@yahoo.com,Student,9,SoFi Stadium,4044.6,2026-08-10 00:30:07,2026-08-10 00:50:07
c01b5573-911c-4dd7-9e58-f766a5a344e3,M31,FIFAW26022409,Kimberly Johnson,hector61@hotmail.com,VIP,2,Lumen Field,2327.0,2026-07-31 03:32:32,2026-07-31 03:54:32
7387334a-1170-4df0-b15c-eca9227a43ce,M21,FIFAW26016570,Matthew Walsh,angela28@hotmail.com,Student,2,BMO Field,866.6,2026-06-23 21:57:15,2026-06-23 22:04:15
c8799e1d-321c-4e26-ac77-c4706b8449a2,M40,FIFAW26038878,Candice Simpson,williamperkins@gmail.com,GA,6,BC Place,3888.0,2026-07-28 20:25:04,2026-07-28 20:34:04
aa3dafff-6616-4ddb-8942-41aa19d32bff,M18,FIFAW26048948,Andrew Velasquez,lfrancis@gmail.com,VIP,6,NRG Stadium,4297.8,2026-05-20 11:36:52,2026-05-20 11:46:52
0c626845-361d-414a-b9c9-ce738b031054,M15,FIFAW26045230,Daniel Aguirre,donaldjones@gmail.com,Student,4,GEHA Field at Arrowhead Stadium,1943.2,2026-06-06 12:27:57,2026-06-06 21:27:57
b074e3d9-a5ad-441e-897e-bc6e6e33b2ab,M29,FIFAW26015952,Bruce Gonzalez,jford@yahoo.com,GA,2,GEHA Field at Arrowhead Stadium,1388.0,2026-06-20 22:58:12,2026-06-20 22:59:12
64c276eb-436e-4a09-865c-9c88008d68b3,M32,FIFAW26039928,Kimberly Moore,ykey@yahoo.com,VIP,7,BC Place,5896.8,2026-07-07 15:14:45,2026-07-07 15:16:45
2d07277a-f2d7-40f6-bc8b-f92b5a5cb67f,M17,FIFAW26027238,Ryan Dunn,morrisonkevin@yahoo.com,VIP,3,NRG Stadium,2148.9,2026-06-03 21:08:21,2026-06-03 21:13:21
68a25c13-62fc-4a2b-a32b-8b1f1dccc961,M13,FIFAW26026622,Eric Miller,snydermackenzie@yahoo.com,VIP,4,Hard Rock Stadium,3806.4,2026-05-19 06:48:08,2026-05-19 07:11:08
da46c124-7d0e-4e5c-a3b9-071fc2bf3272,M2,FIFAW26019295,Courtney Santiago,dunnshelia@yahoo.com,VIP,6,BMO Field,4828.2,2026-06-10 16:38:55,2026-06-11 03:38:55
77d8c6eb-64fb-440e-a924-e994f58180f7,M27,FIFAW26043201,Martha Richardson,modom@hotmail.com,GA,7,AT&T Stadium,6601.0,2026-05-30 22:30:42,2026-05-30 22:37:42
f4c1da8c-dd79-43e8-a7b7-74c21b90c329,M27,FIFAW26016947,Teresa Carlson,kimberlystone@hotmail.com,VIP,9,AT&T Stadium,11033.1,2026-06-03 16:48:56,2026-06-03 17:54:56
fefaaab9-30af-4fe6-9daf-9fedb87c9d97,M50,FIFAW26001456,Nicholas Maynard,chrismartinez@gmail.com,Student,7,NRG Stadium,2699.9,2026-07-28 03:50:53,2026-07-28 03:56:53
3865d97c-38f6-48f5-90ec-286dfc3fe1e9,M7,FIFAW26041553,Samantha Turner,andersonkaylee@yahoo.com,VIP,5,AT&T Stadium,6129.5,2026-05-12 04:37:20,2026-05-12 04:43:20
a5beeb1d-ef3d-42d6-a609-5ee3fca2e331,M40,FIFAW26014489,Kathryn Mercer,jenniferhubbard@yahoo.com,VIP,2,BC Place,1684.8,2026-08-16 04:41:03,2026-08-16 04:46:03
349e0e4a-a6b0-46d8-8194-71f45d2f60f5,M34,FIFAW26021163,Jacob Roberts,cbrady@yahoo.com,Student,5,GEHA Field at Arrowhead Stadium,2429.0,2026-06-17 03:15:17,2026-06-17 03:41:17
7810d5e6-c3b6-410c-967a-1cf018570cfe,M37,FIFAW26003252,Shawn Adams,kathyfowler@yahoo.com,Student,9,BMO Field,3899.7,2026-08-01 08:26:02,2026-08-01 08:45:02
a5dc24a2-25cb-4034-a4a2-0139a2a28096,M24,FIFAW26026468,Jonathan Stevens,michaelmullins@hotmail.com,GA,6,SoFi Stadium,3852.0,2026-06-11 16:05:45,2026-06-11 16:22:45
63aa776e-f47f-45e0-8efb-2d0ba7f0b8c8,M13,FIFAW26009172,Peter Dickson,xneal@yahoo.com,VIP,2,Hard Rock Stadium,1903.2,2026-06-20 11:27:26,2026-06-20 11:40:26
64a525f7-ad47-4c18-ae54-562a0b6dd287,M33,FIFAW26001857,Larry Lopez,medinamark@gmail.com,Student,3,SoFi Stadium,1348.2,2026-07-08 07:16:17,2026-07-08 10:16:17
5266b633-bcc5-4b52-ad7c-b4fcab1d822e,M20,FIFAW26001274,Marissa Underwood,sherryparsons@hotmail.com,Student,3,Lumen Field,1879.5,2026-06-23 08:36:42,2026-06-23 08:53:42
c96de3d7-7732-4e72-a4e1-cc8d6368e5c2,M15,FIFAW26002090,Benjamin Ross,bcaldwell@gmail.com,GA,3,GEHA Field at Arrowhead Stadium,2082.0,2026-06-18 00:02:09,2026-06-18 00:19:09
3706078a-9378-4354-96b0-95d547ced9c9,M14,FIFAW26004636,Tyler Martinez,oreynolds@gmail.com,VIP,7,Mercedes-Benz Stadium,8526.7,2026-06-28 05:54:01,2026-06-28 05:59:01
df9ddb89-4755-4f60-9120-8bac24874cfe,M44,FIFAW26027661,Kelsey Wallace,lpark@hotmail.com,VIP,2,BC Place,1684.8,2026-08-22 15:11:44,2026-08-22 15:29:44
073b505c-612d-4fd1-9963-9695e623a99b,M20,FIFAW26045489,Aaron Fleming,howardanderson@gmail.com,GA,3,Lumen Field,2685.0,2026-06-29 14:32:36,2026-06-29 14:56:36
46c541f3-eb67-41b3-ba22-dc24c7b24c96,M5,FIFAW26025535,Alexis Tran,brittanykelly@gmail.com,VIP,9,SoFi Stadium,7511.4,2026-06-03 06:42:07,2026-06-03 17:42:07
f5c958ed-0550-4a54-b31e-f1895cb1a61e,M32,FIFAW26033369,Eric Miles,daviddavis@yahoo.com,VIP,7,BC Place,5896.8,2026-07-18 10:10:32,2026-07-18 10:32:32
da685107-a0a6-4aad-96cd-b7a982220118,M43,FIFAW26048494,Gabriel Nichols,misty31@hotmail.com,VIP,3,BC Place,2527.2,2026-08-20 16:17:15,2026-08-20 16:18:15
cc6161f1-e03f-471b-aaab-3155f0c8bf0e,M13,FIFAW26018917,Cheryl Cannon,qunderwood@gmail.com,VIP,9,Hard Rock Stadium,8564.4,2026-05-29 12:39:21,2026-05-29 12:40:21
aa486398-44a0-4a91-a02c-85d6646d68bf,M2,FIFAW26038401,Harry Holden,davisdawn@yahoo.com,Student,3,BMO Field,1299.9,2026-05-21 01:40:23,2026-05-21 01:41:23
2c4a598c-4460-4bea-95d7-4af384015dbd,M29,FIFAW26010846,Theresa Johnson,keithfrank@gmail.com,VIP,3,GEHA Field at Arrowhead Stadium,2706.6,2026-07-20 16:10:21,2026-07-20 16:15:21
89972720-c278-40c9-bcfb-38610ddaaf64,M5,FIFAW26040915,Diana Camacho,timothyjames@yahoo.com,GA,1,SoFi Stadium,642.0,2026-06-12 23:49:55,2026-06-13 00:13:55
3ba8c6ae-e752-449f-8395-c500d4167591,M12,FIFAW26036897,Kevin Harper,dennisosborn@hotmail.com,Student,3,SoFi Stadium,1348.2,2026-05-25 21:27:57,2026-05-26 06:27:57
b149c95c-128c-47f2-b91a-e8c631b6848b,M10,FIFAW26022136,Martin Nichols,gcordova@yahoo.com,VIP,2,GEHA Field at Arrowhead Stadium,1804.4,2026-05-27 04:47:25,2026-05-27 05:16:25
7cb4ab17-dfdb-426e-bd6c-d881e39339ec,M29,FIFAW26037680,Jennifer Smith,garciajean@yahoo.com,Student,9,GEHA Field at Arrowhead Stadium,4372.2,2026-07-04 17:47:01,2026-07-04 18:17:01
dc24eab8-5617-4998-860c-825d4ee7defe,M43,FIFAW26004204,Aaron Schneider,melissa91@yahoo.com,VIP,6,BC Place,5054.4,2026-07-28 06:11:59,2026-07-28 06:26:59
0b633e7f-7356-43bb-be49-0eb8a436f563,M4,FIFAW26014061,Jeffrey Novak,matthewhughes@gmail.com,VIP,5,GEHA Field at Arrowhead Stadium,4511.0,2026-05-23 02:22:46,2026-05-23 02:27:46
2710f6c6-0823-43d8-ad12-25303c7c258e,M13,FIFAW26020140,David Beck,vvilla@hotmail.com,GA,6,Hard Rock Stadium,4392.0,2026-06-06 17:48:44,2026-06-06 17:58:44
1d13e9cf-4788-4bc8-ab85-2a51c3743ac4,M44,FIFAW26011367,Tara Roberts,michael28@gmail.com,VIP,1,BC Place,842.4,2026-07-08 07:08:20,2026-07-08 08:00:20
af82c78e-5af7-496b-9352-22ed76fe7f45,M23,FIFAW26013367,Richard Pratt,zpotts@yahoo.com,VIP,7,GEHA Field at Arrowhead Stadium,6315.4,2026-05-28 09:20:15,2026-05-28 16:20:15
0b48c35b-f5db-43b4-908c-21e91ab01702,M27,FIFAW26023217,Richard Chambers,william25@gmail.com,VIP,7,AT&T Stadium,8581.3,2026-06-28 04:14:09,2026-06-28 04:32:09
2cc9c05b-9194-4ce8-acfa-fbfad0234729,M13,FIFAW26034031,Brian Rice,pmathews@yahoo.com,Student,7,Hard Rock Stadium,3586.8,2026-06-03 18:54:49,2026-06-03 19:11:49
34ac1717-2c67-463b-a159-fb04cbf02865,M24,FIFAW26019044,Brandon Thomas,xlandry@yahoo.com,VIP,3,SoFi Stadium,2503.8,2026-06-05 17:11:21,2026-06-05 17:18:21
2909c2f8-9c89-4258-837b-ede181fae6a6,M42,FIFAW26020610,Amy Peters,graybenjamin@hotmail.com,Student,6,Hard Rock Stadium,3074.4,2026-07-05 22:52:36,2026-07-05 23:04:36
e2bc3325-11c7-46e4-97ba-b325e58e34d9,M31,FIFAW26007075,Hector Ortiz,jenniferrobinson@yahoo.com,VIP,8,Lumen Field,9308.0,2026-07-03 05:54:31,2026-07-03 06:17:31
9b3ba53a-393e-439e-9f08-4e5aa7c9d016,M29,FIFAW26044404,Bobby Murray,jeffreyharrington@hotmail.com,VIP,9,GEHA Field at Arrowhead Stadium,8119.8,2026-06-11 10:48:45,2026-06-11 10:55:45
b34993e5-d950-48bb-ab1c-9b994150a7e4,M4,FIFAW26047082,Lauren Gomez,conniejones@gmail.com,GA,8,GEHA Field at Arrowhead Stadium,5552.0,2026-04-25 12:03:57,2026-04-25 12:06:57
b277caa5-a0b4-4b32-8472-298480a12981,M24,FIFAW26020100,Lauren White,michaelgibson@gmail.com,Student,4,SoFi Stadium,1797.6,2026-07-12 18:20:06,2026-07-15 18:20:06
9298c231-82eb-45c7-b834-e3040b444d80,M14,FIFAW26029260,Russell Taylor,thomaspittman@yahoo.com,Student,1,Mercedes-Benz Stadium,655.9,2026-05-13 16:43:09,2026-05-14 04:43:09
3b3a867c-b90c-4202-bcac-6b0eb8e14746,M12,FIFAW26026244,Jerry Wilkinson,jeffreyjohnson@hotmail.com,GA,5,SoFi Stadium,3210.0,2026-05-31 10:52:06,2026-05-31 10:57:06
d11390f6-5ff0-41fe-aa5a-7550f8587a92,M4,FIFAW26029361,Marie Davis,ejenkins@gmail.com,VIP,1,GEHA Field at Arrowhead Stadium,902.2,2026-05-25 11:05:39,2026-05-25 11:12:39
5d34762e-943d-40dc-bcd6-219978b4ac52,M19,FIFAW26049282,Andrea Graham,bwillis@hotmail.com,Student,1,SoFi Stadium,449.4,2026-06-04 03:51:38,2026-06-04 03:55:38
2eecfe0a-b99c-4520-abbc-7cb61491cc0c,M34,FIFAW26026814,James Sandoval,courtney37@hotmail.com,Student,1,GEHA Field at Arrowhead Stadium,485.8,2026-08-08 20:37:00,2026-08-08 20:53:00
425bb1f4-cf20-4f23-9925-f320e05ef76e,M2,FIFAW26032530,Ashley David,michael23@yahoo.com,Student,6,BMO Field,2599.8,2026-05-07 07:35:54,2026-05-07 07:41:54
8a68187d-6c21-4c8f-93dd-3dc51034f94e,M9,FIFAW26032349,Shane Cunningham,contrerashannah@gmail.com,GA,9,Mercedes-Benz Stadium,8433.0,2026-05-19 12:19:09,2026-05-19 12:44:09
86e206bf-ad64-4ca4-a1fc-c19a4b96a0fb,M27,FIFAW26035726,Corey Vargas,douglas35@yahoo.com,Student,1,AT&T Stadium,660.1,2026-07-10 02:43:40,2026-07-10 03:13:40
661f7d94-dddb-4119-a7ed-4510fc6d73df,M8,FIFAW26039746,Caleb Simmons,moorejeffrey@hotmail.com,VIP,7,BC Place,5896.8,2026-05-22 18:43:38,2026-05-22 19:01:38
7972c9bd-0898-4337-8947-61a259cf34ea,M49,FIFAW26011166,Suzanne Phillips,murphybreanna@yahoo.com,GA,1,Mercedes-Benz Stadium,937.0,2026-07-22 12:34:14,2026-07-22 12:44:14
cfba1adf-0c48-4155-b615-c0a44b9fb7e8,M17,FIFAW26045605,James Kirby,richard84@gmail.com,GA,2,NRG Stadium,1102.0,2026-05-18 08:46:30,2026-05-18 09:25:30
37abc86a-0aab-4317-ac6a-5c01f28f4237,M44,FIFAW26049296,Christopher Jordan,dannywalker@yahoo.com,GA,1,BC Place,648.0,2026-08-22 19:36:18,2026-08-22 20:00:18
f9d3846c-e63c-46a0-81eb-f002f5062d3b,M31,FIFAW26026048,Rodney Torres,vaughnwilliam@gmail.com,VIP,7,Lumen Field,8144.5,2026-06-21 15:06:55,2026-06-21 15:18:55
4f9163b5-b1c9-448f-a56b-835f10f4f656,M25,FIFAW26027523,Ashley Hansen,vhicks@gmail.com,Student,3,BC Place,1360.8,2026-05-31 23:33:30,2026-06-01 00:02:30
0620b60d-e84d-4900-94b7-5e4b4c225485,M42,FIFAW26012064,Elizabeth Jones,swright@yahoo.com,VIP,9,Hard Rock Stadium,8564.4,2026-07-17 11:53:35,2026-07-17 12:21:35
9b3b227b-39a2-4814-917b-13ee7620eb43,M23,FIFAW26026424,Susan Washington,sharonray@gmail.com,Student,8,GEHA Field at Arrowhead Stadium,3886.4,2026-06-02 03:24:50,2026-06-02 03:37:50
410b8c4f-77e6-4505-853e-2431b6e476c2,M15,FIFAW26019349,Michael Russo,qpark@yahoo.com,GA,4,GEHA Field at Arrowhead Stadium,2776.0,2026-05-20 14:01:32,2026-05-20 14:04:32
5258fa87-8e6d-4f12-926d-9c2533ef7cd0,M43,FIFAW26004364,Lisa Bailey,dana17@hotmail.com,Student,5,BC Place,2268.0,2026-07-19 21:10:53,2026-07-19 21:36:53
6a212a33-f905-43c5-a332-8d700e9d68c8,M18,FIFAW26041832,Samantha Preston,wnovak@yahoo.com,GA,1,NRG Stadium,551.0,2026-06-08 16:58:57,2026-06-09 04:58:57
36a804c7-2b5b-4f0d-be16-36f5f868629c,M14,FIFAW26043502,Seth Kerr,qrasmussen@gmail.com,GA,7,Mercedes-Benz Stadium,6559.0,2026-06-08 18:12:17,2026-06-08 18:23:17
5ed665ce-0a69-4a74-8dc0-3cbe3c422779,M16,FIFAW26040950,Nathan Flores,candrade@yahoo.com,GA,6,BC Place,3888.0,2026-06-18 02:22:49,2026-06-18 02:34:49
131d441c-2c64-48bd-84c6-264a6de00f02,M50,FIFAW26039318,Bradley Santiago,meagan12@hotmail.com,VIP,9,NRG Stadium,6446.7,2026-09-02 11:02:01,2026-09-02 11:18:01
d5db3eb3-4560-4f95-a064-3572022ac088,M1,FIFAW26020078,Dana Powers,brandon84@hotmail.com,VIP,9,AT&T Stadium,11033.1,2026-05-18 15:54:46,2026-05-18 16:00:46
1aab7016-df4e-4d5a-bbaf-f743d8af9555,M24,FIFAW26009909,Amy Carter,garrettgary@yahoo.com,VIP,5,SoFi Stadium,4173.0,2026-06-04 17:09:35,2026-06-04 17:22:35
d25bcdd8-4f4f-49cb-b6ca-445389ec2f33,M3,FIFAW26000842,Michelle Burns,michelle36@yahoo.com,VIP,3,SoFi Stadium,2503.8,2026-05-06 18:51:20,2026-05-06 18:56:20
c931f8d6-e3bc-45a3-880e-6abbf7458368,M7,FIFAW26020904,Courtney Yoder,wtaylor@yahoo.com,VIP,1,AT&T Stadium,1225.9,2026-04-18 17:24:30,2026-04-18 17:32:30
511d3908-0347-4a3e-8c41-b71ce6aa2721,M23,FIFAW26046507,Jodi Robinson,troy65@hotmail.com,VIP,2,GEHA Field at Arrowhead Stadium,1804.4,2026-07-07 12:51:57,2026-07-07 13:16:57
5b9642ed-0bb9-4ca9-a08e-d88380a70c73,M30,FIFAW26043348,Sarah Bailey,kathleencline@yahoo.com,Student,4,AT&T Stadium,2640.4,2026-07-06 23:22:17,2026-07-06 23:50:17
37e80f67-834c-463b-b409-f853c7f6dadf,M12,FIFAW26018587,Amanda Smith,rachel06@hotmail.com,VIP,5,SoFi Stadium,4173.0,2026-05-13 20:05:07,2026-05-13 20:32:07
d430ef4d-2f30-4258-891c-d541b039d777,M23,FIFAW26045793,Melissa Johnson,xmcmillan@gmail.com,Student,2,GEHA Field at Arrowhead Stadium,971.6,2026-05-15 13:43:02,2026-05-15 14:37:02
0cda180c-f4dd-488c-9942-c941dedd0aba,M10,FIFAW26009814,Allison Smith,vharris@hotmail.com,Student,6,GEHA Field at Arrowhead Stadium,2914.8,2026-05-27 01:55:19,2026-05-27 02:04:19
e4c6ef85-bf7d-49ad-b0da-11e3b83b295e,M42,FIFAW26019258,Edward Cain,kim75@yahoo.com,Student,4,Hard Rock Stadium,2049.6,2026-07-31 16:28:18,2026-07-31 16:36:18
8aac6e53-b21b-44ae-8108-c08f17a790fd,M1,FIFAW26007779,Evan Santiago,mary83@yahoo.com,Student,2,AT&T Stadium,1320.2,2026-06-02 15:22:31,2026-06-02 15:30:31
